,img1,img2,speed
2036,data/frames/train/train_thumb_2037.jpg,data/frames/train/train_thumb_2038.jpg,23.094664
366,data/frames/train/train_thumb_367.jpg,data/frames/train/train_thumb_368.jpg,17.215
7194,data/frames/train/train_thumb_7195.jpg,data/frames/train/train_thumb_7196.jpg,20.726547
4074,data/frames/train/train_thumb_4075.jpg,data/frames/train/train_thumb_4076.jpg,21.311697
14128,data/frames/train/train_thumb_14129.jpg,data/frames/train/train_thumb_14130.jpg,3.415822
5590,data/frames/train/train_thumb_5591.jpg,data/frames/train/train_thumb_5592.jpg,23.457184
5680,data/frames/train/train_thumb_5681.jpg,data/frames/train/train_thumb_5682.jpg,23.484598
2426,data/frames/train/train_thumb_2427.jpg,data/frames/train/train_thumb_2428.jpg,24.298256
2834,data/frames/train/train_thumb_2835.jpg,data/frames/train/train_thumb_2836.jpg,25.539443
6510,data/frames/train/train_thumb_6511.jpg,data/frames/train/train_thumb_6512.jpg,14.734435
9656,data/frames/train/train_thumb_9657.jpg,data/frames/train/train_thumb_9658.jpg,8.769937
12420,data/frames/train/train_thumb_12421.jpg,data/frames/train/train_thumb_12422.jpg,9.981016
11504,data/frames/train/train_thumb_11505.jpg,data/frames/train/train_thumb_11506.jpg,5.133326
15662,data/frames/train/train_thumb_15663.jpg,data/frames/train/train_thumb_15664.jpg,1.575456
11827,data/frames/train/train_thumb_11828.jpg,data/frames/train/train_thumb_11829.jpg,8.280433
295,data/frames/train/train_thumb_296.jpg,data/frames/train/train_thumb_297.jpg,19.715738
9510,data/frames/train/train_thumb_9511.jpg,data/frames/train/train_thumb_9512.jpg,7.955944
2628,data/frames/train/train_thumb_2629.jpg,data/frames/train/train_thumb_2630.jpg,25.133581
9633,data/frames/train/train_thumb_9634.jpg,data/frames/train/train_thumb_9635.jpg,8.287292
15209,data/frames/train/train_thumb_15210.jpg,data/frames/train/train_thumb_15211.jpg,12.691504
11423,data/frames/train/train_thumb_11424.jpg,data/frames/train/train_thumb_11425.jpg,2.136127
12552,data/frames/train/train_thumb_12553.jpg,data/frames/train/train_thumb_12554.jpg,10.790361
7111,data/frames/train/train_thumb_7112.jpg,data/frames/train/train_thumb_7113.jpg,19.094805
12850,data/frames/train/train_thumb_12851.jpg,data/frames/train/train_thumb_12852.jpg,5.914558
16984,data/frames/train/train_thumb_16985.jpg,data/frames/train/train_thumb_16986.jpg,1.873443
15760,data/frames/train/train_thumb_15761.jpg,data/frames/train/train_thumb_15762.jpg,0.85993
414,data/frames/train/train_thumb_415.jpg,data/frames/train/train_thumb_416.jpg,15.794933
14487,data/frames/train/train_thumb_14488.jpg,data/frames/train/train_thumb_14489.jpg,0.522603
976,data/frames/train/train_thumb_977.jpg,data/frames/train/train_thumb_978.jpg,19.340736
8910,data/frames/train/train_thumb_8911.jpg,data/frames/train/train_thumb_8912.jpg,10.174401
2117,data/frames/train/train_thumb_2118.jpg,data/frames/train/train_thumb_2119.jpg,22.832547
7536,data/frames/train/train_thumb_7537.jpg,data/frames/train/train_thumb_7538.jpg,23.713457
3442,data/frames/train/train_thumb_3443.jpg,data/frames/train/train_thumb_3444.jpg,22.070541
4814,data/frames/train/train_thumb_4815.jpg,data/frames/train/train_thumb_4816.jpg,22.564651
2058,data/frames/train/train_thumb_2059.jpg,data/frames/train/train_thumb_2060.jpg,22.942328
3814,data/frames/train/train_thumb_3815.jpg,data/frames/train/train_thumb_3816.jpg,21.515367
7608,data/frames/train/train_thumb_7609.jpg,data/frames/train/train_thumb_7610.jpg,24.708533
1560,data/frames/train/train_thumb_1561.jpg,data/frames/train/train_thumb_1562.jpg,16.910789
13766,data/frames/train/train_thumb_13767.jpg,data/frames/train/train_thumb_13768.jpg,10.924368
9994,data/frames/train/train_thumb_9995.jpg,data/frames/train/train_thumb_9996.jpg,9.236384
2762,data/frames/train/train_thumb_2763.jpg,data/frames/train/train_thumb_2764.jpg,25.775102
11104,data/frames/train/train_thumb_11105.jpg,data/frames/train/train_thumb_11106.jpg,2.964123
3562,data/frames/train/train_thumb_3563.jpg,data/frames/train/train_thumb_3564.jpg,22.047725
8652,data/frames/train/train_thumb_8653.jpg,data/frames/train/train_thumb_8654.jpg,10.912329
1677,data/frames/train/train_thumb_1678.jpg,data/frames/train/train_thumb_1679.jpg,18.522705
18236,data/frames/train/train_thumb_18237.jpg,data/frames/train/train_thumb_18238.jpg,7.381455
743,data/frames/train/train_thumb_744.jpg,data/frames/train/train_thumb_745.jpg,21.281692
14983,data/frames/train/train_thumb_14984.jpg,data/frames/train/train_thumb_14985.jpg,13.76821
76,data/frames/train/train_thumb_77.jpg,data/frames/train/train_thumb_78.jpg,26.908829
4837,data/frames/train/train_thumb_4838.jpg,data/frames/train/train_thumb_4839.jpg,22.53402
10869,data/frames/train/train_thumb_10870.jpg,data/frames/train/train_thumb_10871.jpg,4.075684
12564,data/frames/train/train_thumb_12565.jpg,data/frames/train/train_thumb_12566.jpg,10.580557
10784,data/frames/train/train_thumb_10785.jpg,data/frames/train/train_thumb_10786.jpg,7.773604
495,data/frames/train/train_thumb_496.jpg,data/frames/train/train_thumb_497.jpg,16.482478
9628,data/frames/train/train_thumb_9629.jpg,data/frames/train/train_thumb_9630.jpg,8.257915
5422,data/frames/train/train_thumb_5423.jpg,data/frames/train/train_thumb_5424.jpg,24.358857
17013,data/frames/train/train_thumb_17014.jpg,data/frames/train/train_thumb_17015.jpg,2.138862
1876,data/frames/train/train_thumb_1877.jpg,data/frames/train/train_thumb_1878.jpg,23.507335
14335,data/frames/train/train_thumb_14336.jpg,data/frames/train/train_thumb_14337.jpg,4.914419
17535,data/frames/train/train_thumb_17536.jpg,data/frames/train/train_thumb_17537.jpg,14.356496
5604,data/frames/train/train_thumb_5605.jpg,data/frames/train/train_thumb_5606.jpg,23.854799
7372,data/frames/train/train_thumb_7373.jpg,data/frames/train/train_thumb_7374.jpg,18.327671
18509,data/frames/train/train_thumb_18510.jpg,data/frames/train/train_thumb_18511.jpg,4.332463
9800,data/frames/train/train_thumb_9801.jpg,data/frames/train/train_thumb_9802.jpg,7.683088
13526,data/frames/train/train_thumb_13527.jpg,data/frames/train/train_thumb_13528.jpg,0.0
1420,data/frames/train/train_thumb_1421.jpg,data/frames/train/train_thumb_1422.jpg,14.76268
10997,data/frames/train/train_thumb_10998.jpg,data/frames/train/train_thumb_10999.jpg,6.439063
7706,data/frames/train/train_thumb_7707.jpg,data/frames/train/train_thumb_7708.jpg,24.244275
17673,data/frames/train/train_thumb_17674.jpg,data/frames/train/train_thumb_17675.jpg,13.098611
18770,data/frames/train/train_thumb_18771.jpg,data/frames/train/train_thumb_18772.jpg,0.0
2176,data/frames/train/train_thumb_2177.jpg,data/frames/train/train_thumb_2178.jpg,23.702325
18451,data/frames/train/train_thumb_18452.jpg,data/frames/train/train_thumb_18453.jpg,9.871105
3731,data/frames/train/train_thumb_3732.jpg,data/frames/train/train_thumb_3733.jpg,21.825197
17240,data/frames/train/train_thumb_17241.jpg,data/frames/train/train_thumb_17242.jpg,7.638136
12222,data/frames/train/train_thumb_12223.jpg,data/frames/train/train_thumb_12224.jpg,5.040739
15878,data/frames/train/train_thumb_15879.jpg,data/frames/train/train_thumb_15880.jpg,2.717883
11549,data/frames/train/train_thumb_11550.jpg,data/frames/train/train_thumb_11551.jpg,5.078457
10288,data/frames/train/train_thumb_10289.jpg,data/frames/train/train_thumb_10290.jpg,7.611821
1558,data/frames/train/train_thumb_1559.jpg,data/frames/train/train_thumb_1560.jpg,16.878186
9986,data/frames/train/train_thumb_9987.jpg,data/frames/train/train_thumb_9988.jpg,9.23812
6630,data/frames/train/train_thumb_6631.jpg,data/frames/train/train_thumb_6632.jpg,18.268646
15310,data/frames/train/train_thumb_15311.jpg,data/frames/train/train_thumb_15312.jpg,11.708201
7500,data/frames/train/train_thumb_7501.jpg,data/frames/train/train_thumb_7502.jpg,22.44654
356,data/frames/train/train_thumb_357.jpg,data/frames/train/train_thumb_358.jpg,17.544085
1484,data/frames/train/train_thumb_1485.jpg,data/frames/train/train_thumb_1486.jpg,15.646528
337,data/frames/train/train_thumb_338.jpg,data/frames/train/train_thumb_339.jpg,17.870561
4131,data/frames/train/train_thumb_4132.jpg,data/frames/train/train_thumb_4133.jpg,21.308825
4725,data/frames/train/train_thumb_4726.jpg,data/frames/train/train_thumb_4727.jpg,21.655157
17997,data/frames/train/train_thumb_17998.jpg,data/frames/train/train_thumb_17999.jpg,1.362507
13232,data/frames/train/train_thumb_13233.jpg,data/frames/train/train_thumb_13234.jpg,7.948797
14713,data/frames/train/train_thumb_14714.jpg,data/frames/train/train_thumb_14715.jpg,1.135709
8783,data/frames/train/train_thumb_8784.jpg,data/frames/train/train_thumb_8785.jpg,11.74275
7223,data/frames/train/train_thumb_7224.jpg,data/frames/train/train_thumb_7225.jpg,21.288281
14693,data/frames/train/train_thumb_14694.jpg,data/frames/train/train_thumb_14695.jpg,0.698758
1435,data/frames/train/train_thumb_1436.jpg,data/frames/train/train_thumb_1437.jpg,14.899125
4607,data/frames/train/train_thumb_4608.jpg,data/frames/train/train_thumb_4609.jpg,21.614545
6037,data/frames/train/train_thumb_6038.jpg,data/frames/train/train_thumb_6039.jpg,11.901386
1306,data/frames/train/train_thumb_1307.jpg,data/frames/train/train_thumb_1308.jpg,13.9691
13353,data/frames/train/train_thumb_13354.jpg,data/frames/train/train_thumb_13355.jpg,2.443741
12659,data/frames/train/train_thumb_12660.jpg,data/frames/train/train_thumb_12661.jpg,10.592486
11124,data/frames/train/train_thumb_11125.jpg,data/frames/train/train_thumb_11126.jpg,3.847698
517,data/frames/train/train_thumb_518.jpg,data/frames/train/train_thumb_519.jpg,16.562177
11418,data/frames/train/train_thumb_11419.jpg,data/frames/train/train_thumb_11420.jpg,2.142105
7494,data/frames/train/train_thumb_7495.jpg,data/frames/train/train_thumb_7496.jpg,22.226681
5552,data/frames/train/train_thumb_5553.jpg,data/frames/train/train_thumb_5554.jpg,22.397165
8384,data/frames/train/train_thumb_8385.jpg,data/frames/train/train_thumb_8386.jpg,23.35904
17353,data/frames/train/train_thumb_17354.jpg,data/frames/train/train_thumb_17355.jpg,13.536314
2008,data/frames/train/train_thumb_2009.jpg,data/frames/train/train_thumb_2010.jpg,23.320348
8470,data/frames/train/train_thumb_8471.jpg,data/frames/train/train_thumb_8472.jpg,18.535663
17296,data/frames/train/train_thumb_17297.jpg,data/frames/train/train_thumb_17298.jpg,9.114931
2018,data/frames/train/train_thumb_2019.jpg,data/frames/train/train_thumb_2020.jpg,23.205674
16234,data/frames/train/train_thumb_16235.jpg,data/frames/train/train_thumb_16236.jpg,12.989959
7329,data/frames/train/train_thumb_7330.jpg,data/frames/train/train_thumb_7331.jpg,18.984709
2046,data/frames/train/train_thumb_2047.jpg,data/frames/train/train_thumb_2048.jpg,23.070884
10986,data/frames/train/train_thumb_10987.jpg,data/frames/train/train_thumb_10988.jpg,6.747279
7527,data/frames/train/train_thumb_7528.jpg,data/frames/train/train_thumb_7529.jpg,23.555536
13152,data/frames/train/train_thumb_13153.jpg,data/frames/train/train_thumb_13154.jpg,7.369874
12513,data/frames/train/train_thumb_12514.jpg,data/frames/train/train_thumb_12515.jpg,9.375487
14808,data/frames/train/train_thumb_14809.jpg,data/frames/train/train_thumb_14810.jpg,6.525052
4951,data/frames/train/train_thumb_4952.jpg,data/frames/train/train_thumb_4953.jpg,22.188639
13237,data/frames/train/train_thumb_13238.jpg,data/frames/train/train_thumb_13239.jpg,7.952578
13106,data/frames/train/train_thumb_13107.jpg,data/frames/train/train_thumb_13108.jpg,4.721014
2500,data/frames/train/train_thumb_2501.jpg,data/frames/train/train_thumb_2502.jpg,25.235682
18264,data/frames/train/train_thumb_18265.jpg,data/frames/train/train_thumb_18266.jpg,10.372107
1393,data/frames/train/train_thumb_1394.jpg,data/frames/train/train_thumb_1395.jpg,14.42775
18065,data/frames/train/train_thumb_18066.jpg,data/frames/train/train_thumb_18067.jpg,2.183361
18096,data/frames/train/train_thumb_18097.jpg,data/frames/train/train_thumb_18098.jpg,2.3292
11079,data/frames/train/train_thumb_11080.jpg,data/frames/train/train_thumb_11081.jpg,3.68032
15786,data/frames/train/train_thumb_15787.jpg,data/frames/train/train_thumb_15788.jpg,0.337842
5278,data/frames/train/train_thumb_5279.jpg,data/frames/train/train_thumb_5280.jpg,23.384893
1829,data/frames/train/train_thumb_1830.jpg,data/frames/train/train_thumb_1831.jpg,21.018297
1001,data/frames/train/train_thumb_1002.jpg,data/frames/train/train_thumb_1003.jpg,19.077721
18586,data/frames/train/train_thumb_18587.jpg,data/frames/train/train_thumb_18588.jpg,0.66907
8441,data/frames/train/train_thumb_8442.jpg,data/frames/train/train_thumb_8443.jpg,20.378376
7245,data/frames/train/train_thumb_7246.jpg,data/frames/train/train_thumb_7247.jpg,21.248806
10238,data/frames/train/train_thumb_10239.jpg,data/frames/train/train_thumb_10240.jpg,7.844434
14054,data/frames/train/train_thumb_14055.jpg,data/frames/train/train_thumb_14056.jpg,4.435247
12397,data/frames/train/train_thumb_12398.jpg,data/frames/train/train_thumb_12399.jpg,9.794714
4328,data/frames/train/train_thumb_4329.jpg,data/frames/train/train_thumb_4330.jpg,21.970345
6932,data/frames/train/train_thumb_6933.jpg,data/frames/train/train_thumb_6934.jpg,13.793553
5443,data/frames/train/train_thumb_5444.jpg,data/frames/train/train_thumb_5445.jpg,24.20945
12334,data/frames/train/train_thumb_12335.jpg,data/frames/train/train_thumb_12336.jpg,7.715564
6778,data/frames/train/train_thumb_6779.jpg,data/frames/train/train_thumb_6780.jpg,16.005135
9803,data/frames/train/train_thumb_9804.jpg,data/frames/train/train_thumb_9805.jpg,7.754921
3599,data/frames/train/train_thumb_3600.jpg,data/frames/train/train_thumb_3601.jpg,21.710534
6609,data/frames/train/train_thumb_6610.jpg,data/frames/train/train_thumb_6611.jpg,17.64508
6276,data/frames/train/train_thumb_6277.jpg,data/frames/train/train_thumb_6278.jpg,12.494575
13588,data/frames/train/train_thumb_13589.jpg,data/frames/train/train_thumb_13590.jpg,0.966553
10631,data/frames/train/train_thumb_10632.jpg,data/frames/train/train_thumb_10633.jpg,0.853638
2395,data/frames/train/train_thumb_2396.jpg,data/frames/train/train_thumb_2397.jpg,24.135449
3600,data/frames/train/train_thumb_3601.jpg,data/frames/train/train_thumb_3602.jpg,21.707658
15040,data/frames/train/train_thumb_15041.jpg,data/frames/train/train_thumb_15042.jpg,14.093968
13594,data/frames/train/train_thumb_13595.jpg,data/frames/train/train_thumb_13596.jpg,1.413496
2623,data/frames/train/train_thumb_2624.jpg,data/frames/train/train_thumb_2625.jpg,25.120567
4703,data/frames/train/train_thumb_4704.jpg,data/frames/train/train_thumb_4705.jpg,21.302186
13988,data/frames/train/train_thumb_13989.jpg,data/frames/train/train_thumb_13990.jpg,7.16585
5983,data/frames/train/train_thumb_5984.jpg,data/frames/train/train_thumb_5985.jpg,13.257739
18283,data/frames/train/train_thumb_18284.jpg,data/frames/train/train_thumb_18285.jpg,11.609733
12183,data/frames/train/train_thumb_12184.jpg,data/frames/train/train_thumb_12185.jpg,7.760412
1807,data/frames/train/train_thumb_1808.jpg,data/frames/train/train_thumb_1809.jpg,19.702286
5433,data/frames/train/train_thumb_5434.jpg,data/frames/train/train_thumb_5435.jpg,24.318841
10789,data/frames/train/train_thumb_10790.jpg,data/frames/train/train_thumb_10791.jpg,7.811508
12411,data/frames/train/train_thumb_12412.jpg,data/frames/train/train_thumb_12413.jpg,10.149858
9160,data/frames/train/train_thumb_9161.jpg,data/frames/train/train_thumb_9162.jpg,11.907385
1751,data/frames/train/train_thumb_1752.jpg,data/frames/train/train_thumb_1753.jpg,19.265099
9130,data/frames/train/train_thumb_9131.jpg,data/frames/train/train_thumb_9132.jpg,9.328156
828,data/frames/train/train_thumb_829.jpg,data/frames/train/train_thumb_830.jpg,21.775942
2920,data/frames/train/train_thumb_2921.jpg,data/frames/train/train_thumb_2922.jpg,23.686732
9339,data/frames/train/train_thumb_9340.jpg,data/frames/train/train_thumb_9341.jpg,0.595455
4022,data/frames/train/train_thumb_4023.jpg,data/frames/train/train_thumb_4024.jpg,21.664298
10849,data/frames/train/train_thumb_10850.jpg,data/frames/train/train_thumb_10851.jpg,4.93152
1653,data/frames/train/train_thumb_1654.jpg,data/frames/train/train_thumb_1655.jpg,18.140241
12723,data/frames/train/train_thumb_12724.jpg,data/frames/train/train_thumb_12725.jpg,10.517693
13085,data/frames/train/train_thumb_13086.jpg,data/frames/train/train_thumb_13087.jpg,4.853754
6701,data/frames/train/train_thumb_6702.jpg,data/frames/train/train_thumb_6703.jpg,18.041519
6565,data/frames/train/train_thumb_6566.jpg,data/frames/train/train_thumb_6567.jpg,16.297371
7761,data/frames/train/train_thumb_7762.jpg,data/frames/train/train_thumb_7763.jpg,24.63687
14232,data/frames/train/train_thumb_14233.jpg,data/frames/train/train_thumb_14234.jpg,3.347179
2976,data/frames/train/train_thumb_2977.jpg,data/frames/train/train_thumb_2978.jpg,21.90997
15068,data/frames/train/train_thumb_15069.jpg,data/frames/train/train_thumb_15070.jpg,14.008645
6519,data/frames/train/train_thumb_6520.jpg,data/frames/train/train_thumb_6521.jpg,14.942046
1372,data/frames/train/train_thumb_1373.jpg,data/frames/train/train_thumb_1374.jpg,13.956958
15083,data/frames/train/train_thumb_15084.jpg,data/frames/train/train_thumb_15085.jpg,13.516624
3347,data/frames/train/train_thumb_3348.jpg,data/frames/train/train_thumb_3349.jpg,22.318806
4097,data/frames/train/train_thumb_4098.jpg,data/frames/train/train_thumb_4099.jpg,21.194606
1596,data/frames/train/train_thumb_1597.jpg,data/frames/train/train_thumb_1598.jpg,17.398021
8576,data/frames/train/train_thumb_8577.jpg,data/frames/train/train_thumb_8578.jpg,13.2185
2434,data/frames/train/train_thumb_2435.jpg,data/frames/train/train_thumb_2436.jpg,24.426905
3851,data/frames/train/train_thumb_3852.jpg,data/frames/train/train_thumb_3853.jpg,21.49985
6180,data/frames/train/train_thumb_6181.jpg,data/frames/train/train_thumb_6182.jpg,12.276358
